id	node1	node1;label	label	label;label	node2	node2;label	id	node1	node1;label	label	label;label	node2	node2;label
Q96-P2936-Q7550388-af456f05-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7550388	'Sochiapam Chinantec'@en							
Q96-P2936-Q4632950-b2ed2d2e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q4632950	'Southeastern Puebla Nahuatl'@en							
Q96-P2936-Q57419690-98862d73-0	Q96	'Mexico'@en	P2936	'language used'@en	Q57419690	'Southeastern Tarahumara'@en							
Q96-P2936-Q12953917-4e5ddb9e-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953917	'Southeastern Tepehuán'@en							
Q96-P2936-Q3361765-6ee6728d-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3361765	'Southern Pame'@en							
Q96-P2936-Q7570345-7ca32da2-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7570345	'Southern Puebla Mixtec'@en							
Q96-P2936-Q12954000-4febed74-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12954000	'Southern Rincon Zapotec'@en							
Q96-P2936-Q12953909-3cbaa9f7-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953909	'Southwestern Tarahumara'@en							
Q96-P2936-Q3518245-792d17d7-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3518245	'Southwestern Tepehuan'@en							
Q96-P2936-Q7572000-247638da-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7572000	'Soyaltepec Mazatec'@en							
Q96-P2936-Q7572001-1c2b8750-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7572001	'Soyaltepec Mixtec'@en							
Q96-P2936-Q1321-5040f6c9-0	Q96	'Mexico'@en	P2936	'language used'@en	Q1321	'Spanish'@en							
Q96-P2936-Q7672849-a0eea7b3-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7672849	'Tabaa Zapotec'@en							
Q96-P2936-Q6047326-7f94ab61-0	Q96	'Mexico'@en	P2936	'language used'@en	Q6047326	'Tabasco Nahuatl'@en							
Q96-P2936-Q7673668-78d71a36-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7673668	'Tacahua Mixtec'@en							
Q96-P2936-Q12953734-0d5cc0c6-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953734	'Tamazola Mixtec'@en							
Q96-P2936-Q7687853-6788f8b2-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7687853	'Tataltepec Chatino'@en							
Q96-P2936-Q7692795-a555ab32-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7692795	'Tecpatlán Totonac'@en							
Q96-P2936-Q7692927-867e316c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7692927	'Tecóatl Mazatec'@en							
Q96-P2936-Q35573-8937ffe4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q35573	'Teenek'@en							
Q96-P2936-Q13510225-189213d6-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13510225	'Tejalapan Zapotec'@en							
Q96-P2936-Q36686-23de3bc0-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36686	'Tektitek'@en							
Q96-P2936-Q2379405-4c41c53b-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2379405	'Temascaltepec Nahuatl'@en							
Q96-P2936-Q7698191-dc92621f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7698191	'Temoaya Otomi'@en							
Q96-P2936-Q25559589-369170c4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559589	'Tenango Otomi'@en							
Q96-P2936-Q3915525-f1f9b871-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3915525	'Tepecano'@en							
Q96-P2936-Q20527242-c71f4933-0	Q96	'Mexico'@en	P2936	'language used'@en	Q20527242	'Tepeuxila Cuicatec'@en							
Q96-P2936-Q12953443-04b055cc-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953443	'Tepinapa Chinantec'@en							
Q96-P2936-Q3450252-5db72205-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3450252	'Tetelcingo Nahuatl'@en							
Q96-P2936-Q12953453-80b04ae1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953453	'Teutila Cuicatec'@en							
Q96-P2936-Q25559590-27ecf8f1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25559590	'Texcatepec Otomi'@en							
Q96-P2936-Q5908707-7607271c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q5908707	'Texistepec Popoluca'@en							
Q96-P2936-Q7708357-0d1700e1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7708357	'Texmelucan Zapotec'@en							
Q96-P2936-Q3317286-e17a439a-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3317286	'Tezoatlán Mixtec'@en							
Q96-P2936-Q7800805-10f889df-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7800805	'Tidaá Mixtec'@en							
Q96-P2936-Q12953738-d26433ad-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953738	'Tijaltepec Mixtec'@en							
Q96-P2936-Q7802048-17406a05-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7802048	'Tilantongo Mixtec'@en							
Q96-P2936-Q7802050-969c4aad-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7802050	'Tilapa Otomi'@en							
Q96-P2936-Q7802959-fe265e0c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7802959	'Tilquiapan Zapotec'@en							
Q96-P2936-Q3027471-f02a49f6-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3027471	'Tipai'@en							
Q96-P2936-Q56330-ce526a87-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56330	'Tlachichilco Tepehua'@en							
Q96-P2936-Q16115511-fc787709-0	Q96	'Mexico'@en	P2936	'language used'@en	Q16115511	'Tlacoapa Me\'phaa'@en							
Q96-P2936-Q12643657-7d7f2056-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12643657	'Tlacoatzintepec Chinantec'@en							
Q96-P2936-Q7810685-80df46bd-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7810685	'Tlacolulita Zapotec'@en							
Q96-P2936-Q10751739-c85407d6-0	Q96	'Mexico'@en	P2936	'language used'@en	Q10751739	'Tlahuica'@en							
Q96-P2936-Q7810697-94928a8f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7810697	'Tlahuitoltepec Mixe'@en							
Q96-P2936-Q2073277-876a2a25-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2073277	'Tlamacazapa Nahuatl'@en							
Q96-P2936-Q12953740-db360613-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953740	'Tlazoyaltepec Mixtec'@en							
Q96-P2936-Q36762-582acffb-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36762	'Tojolab\'al'@en							
Q96-P2936-Q7828390-a9fc42d4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7828390	'Totomachapan Zapotec'@en							
Q96-P2936-Q7828400-136515a5-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7828400	'Totontepec Mixe'@en							
Q96-P2936-Q56730-c744b8e1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56730	'Tubar'@en							
Q96-P2936-Q7857069-fb7c302b-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7857069	'Tututepec Mixtec'@en							
Q96-P2936-Q36808-e34bcc7f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36808	'Tzeltal'@en							
Q96-P2936-Q36809-0dc314b4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q36809	'Tzotzil'@en							
Q96-P2936-Q56343-fb7e4b45-0	Q96	'Mexico'@en	P2936	'language used'@en	Q56343	'Upper Necaxa Totonac'@en							
Q96-P2936-Q7901979-a05e428b-0	Q96	'Mexico'@en	P2936	'language used'@en	Q7901979	'Usila Chinantec'@en							
Q96-P2936-Q12953442-53e3d91d-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953442	'Valle Nacional Chinantec'@en							
Q96-P2936-Q12645553-c58f729c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12645553	'Western Durango Nahuatl'@en							
Q96-P2936-Q32861734-46ef0245-0	Q96	'Mexico'@en	P2936	'language used'@en	Q32861734	'Western Highland Chatino'@en							
Q96-P2936-Q16114351-57e93f43-0	Q96	'Mexico'@en	P2936	'language used'@en	Q16114351	'Western Highland Purepecha'@en							
Q96-P2936-Q2678840-0f9a5760-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2678840	'Western Huasteca Nahuatl'@en							
Q96-P2936-Q12953731-e12a3554-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953731	'Western Juxtlahuaca Mixtec'@en							
Q96-P2936-Q35575-6b526e1c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q35575	'Wixarika'@en							
Q96-P2936-Q8042823-ba02a645-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8042823	'Xadani Zapotec'@en							
Q96-P2936-Q8042887-3ab8081f-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8042887	'Xanaguía Zapotec'@en							
Q96-P2936-Q8042924-3c8a4300-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8042924	'Xanica Zapotec'@en							
Q96-P2936-Q8044353-9345ff6a-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8044353	'Xicotepec Totonac'@en							
Q96-P2936-Q8047534-19dc88b1-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8047534	'Yalálag Zapotec'@en							
Q96-P2936-Q34191-4eb6f692-0	Q96	'Mexico'@en	P2936	'language used'@en	Q34191	'Yaqui'@en							
Q96-P2936-Q12645368-e270d976-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12645368	'Yareni Zapotec'@en							
Q96-P2936-Q3574815-01e53c26-0	Q96	'Mexico'@en	P2936	'language used'@en	Q3574815	'Yatee Zapotec'@en							
Q96-P2936-Q8050301-8f91002b-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8050301	'Yatzachi Zapotec'@en							
Q96-P2936-Q8050300-97a31b6c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8050300	'Yatzechi Zapotec'@en							
Q96-P2936-Q8050392-76180718-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8050392	'Yavesía Zapotec'@en							
Q96-P2936-Q8054817-28c43a0c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8054817	'Yoloxóchitl Mixtec'@en							
Q96-P2936-Q12953741-c81ac2bd-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12953741	'Yosondúa Mixtec'@en							
Q96-P2936-Q13354-ddfcb3a4-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13354	'Yucatec Maya'@en							
Q96-P2936-Q25562736-6e583221-0	Q96	'Mexico'@en	P2936	'language used'@en	Q25562736	'Yucuañe Mixtec'@en							
Q96-P2936-Q12645448-c95fa7cf-0	Q96	'Mexico'@en	P2936	'language used'@en	Q12645448	'Yutanduchi Mixtec'@en							
Q96-P2936-Q8063390-9e0b7a82-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8063390	'Zaachila Zapotec'@en							
Q96-P2936-Q8063754-e5bc70a2-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8063754	'Zacatepec Chatino'@en							
Q96-P2936-Q8063756-837342ac-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8063756	'Zacatepec Mixtec'@en							
Q96-P2936-Q2204061-5394fd80-0	Q96	'Mexico'@en	P2936	'language used'@en	Q2204061	'Zacatlán-Ahuacatlán-Tepetzintla Nahuatl'@en							
Q96-P2936-Q8066220-651d1043-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8066220	'Zaniza Zapotec'@en							
Q96-P2936-Q13214-bf436ea7-0	Q96	'Mexico'@en	P2936	'language used'@en	Q13214	'Zapotec'@en							
Q96-P2936-Q603106-4ba8ab5c-0	Q96	'Mexico'@en	P2936	'language used'@en	Q603106	'Zenzontepec Chatino'@en							
Q96-P2936-Q8074100-6b043c32-0	Q96	'Mexico'@en	P2936	'language used'@en	Q8074100	'Zoogocho Zapotec'@en							
Q96-P37-Q13300-977f2f07-0	Q96	'Mexico'@en	P37	'official language'@en	Q13300	'Nahuatl'@en							
Q96-P37-Q1321-47372994-0	Q96	'Mexico'@en	P37	'official language'@en	Q1321	'Spanish'@en							
Q96-P37-Q13354-df0479b2-0	Q96	'Mexico'@en	P37	'official language'@en	Q13354	'Yucatec Maya'@en							
Q96-P37-Q1661395-3a50cf65-0	Q96	'Mexico'@en	P37	'official language'@en	Q1661395	'languages of Mexico'@en							
